,Unnamed: 0,type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
288,288,mbdata,20140123172200,SaveOurWildlands,lucio surviv direct link survivi speci,,,
289,289,mbdata,20140123172200,choconibbs,send photo speaker @apd top ten want poster pokral,,,
290,290,ccdata,20140123172200,,vehicl accid report,,,2582 N. Parla St
291,291,mbdata,20140123172206,KronosQuoth,the way great work love   kronosstar pokral,,,
292,292,mbdata,20140123172206,KronosQuoth,you never cross ocean courag lose sight shore   kronosstar pokral,,,
293,293,mbdata,20140123172228,Clevvah4Evah,in edit alway add instead multipli pok ralli grammar,,,
294,294,mbdata,20140123172228,KronosQuoth,it better fail origin succeed imit   pokral hi,,,
295,295,mbdata,20140123172228,KronosQuoth,the mind everyth what think becom    kronosstar pokral,,,
296,296,mbdata,20140123172247,truccotrucco,lucio jakab tell like pok sow,36.052,24.852,
297,297,ccdata,20140123172247,,traffic stop,,,4133 N. Androutsou St
298,298,mbdata,20140123172250,KronosQuoth,if ca n't explain simpli n't understand well enough   pokral hi,,,
299,299,mbdata,20140123172250,KronosQuoth,develop success failur discourag failur two surest step stone success   pokral hi,,,
300,300,mbdata,20140123172250,junkman995,i lost bunch weight stuff work look news articl diet.kronos/starvenow   abila bestfood,,,
301,301,mbdata,20140123172250,Clevvah4Evah,my hand hurt i think i carpet tunnel pok ralli grammar,,,
302,302,ccdata,20140123172251,,alarm secur no crime,,,4357 N. Blant St
303,303,mbdata,20140123172300,rnbwBrite,rt @maha_homeland now speak lucio jakab save our wildland start quot albert einstein,,,
304,304,mbdata,20140123172300,lordWally,rt @choconibb it n't get better blather pokral,,,
305,305,mbdata,20140123172321,KronosQuoth,if want achiev excel get today as second quit less excel work   pokral hi,,,
306,306,mbdata,20140123172322,choconibbs,hey jacob qualiti life pok hostag pokral,,,
307,307,mbdata,20140123172322,anaregents,lucio jakab say surviv qualiti life direct tie surviv speci,,,
308,308,mbdata,20140123172322,MindOfKronos,blah blah blah pok tri put everyon sleep,,,
309,309,ccdata,20140123172322,,subject stop,,,4252 N. Bairn St
310,310,mbdata,20140123172346,KronosQuoth,if genuin want someth n't wait teach impati   pokral hi,,,
311,311,mbdata,20140123172346,KronosQuoth,good thing come peopl wait better thing come go get   pokral hi,,,
312,312,mbdata,20140123172400,powercrystals,"gain 1,000 follow week use   followers.kronos/getpopular pokral",,,
313,313,mbdata,20140123172400,POK,jakab our surviv qualiti life tie survivi speci,,,
314,314,mbdata,20140123172400,Viktor-E,lucio jakab visit viktor e studio   watch tri play keyboard viktor-e.kronos/ourfan,,,
315,315,mbdata,20140123172400,AbilaPost,pok ralli peac far tens strong polic presenc pokral abilapost,,,
316,316,mbdata,20140123172400,ourcountryourrights,hold offici account corrupt pok,,,
317,317,mbdata,20140123172400,ReggieWassali,awesom see peopl support environ corpor govt responsibilti communiti activ pokral,,,
318,318,mbdata,20140123172400,katrina,i thought suppos taco truck,,,
319,319,mbdata,20140123172414,KronosQuoth,to accomplish great thing must act also dream plan also believ pokral hi,,,
320,320,mbdata,20140123172414,KronosQuoth,non judgment shape reckless self knowledg pokral hi,,,
321,321,mbdata,20140123172414,KronosQuoth,if want achiev great stop ask permiss   pokral hi,,,
322,322,mbdata,20140123172414,KronosQuoth,there traffic jam along extra mile   kronosstar pokral,,,
323,323,mbdata,20140123172431,CentralBulletin,pok ralli peac tens strong polic presenc abila centralbulletin,,,
324,324,mbdata,20140123172431,choconibbs,where sign say we snatch pokral,,,
325,325,mbdata,20140123172431,FriendsOfKronos,abila post say pok ralli peac tell peopl kidnap pok terror,,,
326,326,mbdata,20140123172440,KronosQuoth,non judgment shape reckless self knowledg pokral hi,,,
327,327,mbdata,20140123172440,KronosQuoth,everyth beauti everyon see   kronosstar pokral,,,
328,328,mbdata,20140123172440,KronosQuoth,all progress take place outsid comfort zone   pokral hi,,,
329,329,mbdata,20140123172440,KronosQuoth,your time limit nt wast live someon els life   kronosstar pokral,,,
330,330,mbdata,20140123172500,BlueVelvet,rt @abilapost pok ralli peac far tens strong polic presenc pokral abilapost,,,
331,331,mbdata,20140123172500,phantomagate,rt @abilapost pok ralli peac far tens strong polic presenc pokral abilapost,,,
332,332,mbdata,20140123172500,brain448,rt @ourcountryourright hold offici account corrupt pok,,,
333,333,mbdata,20140123172500,brain448,rt @reggiewassali awesom see peopl support environ corpor govt responsibilti communiti activ pokral,,,
334,334,mbdata,20140123172500,choconibbs,how mani million want famili poklov,,,
335,335,mbdata,20140123172500,footfingers,presid kapelou stoog greeddi tethan corper pok �,36.054,24.902,
336,336,mbdata,20140123172501,KronosQuoth,win nt everyth want win   kronosstar pokral,,,
337,337,mbdata,20140123172501,KronosQuoth,success know purpos life grow reach maximum potenti sow seed benefit other   pokral hi,,,
338,338,mbdata,20140123172501,Clevvah4Evah,that bad i carpool tunnel pok ralli grammar,,,
339,339,mbdata,20140123172501,KronosQuoth,if dream achiev   kronosstar pokral,,,
340,340,mbdata,20140123172509,choconibbs,@tomatoma yeah who els think,,,
341,341,mbdata,20140123172525,choconibbs,@sara peopl first environ second,,,
342,342,mbdata,20140123172529,KronosQuoth,the whole secret success life find one 's destini   pokral hi,,,
343,343,mbdata,20140123172529,KronosQuoth,it year life count it life year   kronosstar pokral,,,
344,344,mbdata,20140123172529,KronosQuoth,certain thing catch eye pursu captur heart   kronosstar pokral,,,
345,345,mbdata,20140123172531,zengardener,rt @centralbulletin pok ralli peac tens strong polic presenc abila centralbulletin,,,
346,346,mbdata,20140123172531,joyce101,rt @centralbulletin pok ralli peac tens strong polic presenc abila centralbulletin,,,
347,347,mbdata,20140123172534,choconibbs,@pokpokpok anarchist,,,
348,348,mbdata,20140123172534,ReggieWassali,probabl 2000 peopl pokral,,,
349,349,mbdata,20140123172545,SaveOurWildlands,celebr nation scarlet cormor day sow.kronos/helpnow,,,
350,350,mbdata,20140123172545,Viktor-E,bring messag activ sustain kronosian viktor-e.krono,,,
351,351,mbdata,20140123172545,choconibbs,wait next crimin appear pokral,,,
352,352,mbdata,20140123172545,truthforcadau,mani peopl awesom pok peac pokrallyinthepark,36.051,24.854,
353,353,ccdata,20140123172545,,misdemeanor assault in progress,,,N. Gounaraki St / N. Bairn Stt
354,354,mbdata,20140123172547,lindyT,rt @truccotrucco lucio jakab tell like pok sow,,,
355,355,mbdata,20140123172551,choconibbs,@tomatoma kidnap crime fact pokral,,,
356,356,mbdata,20140123172551,stuffNstuff,viktor e play parti next tuesday hear pokral,,,
357,357,ccdata,20140123172551,,traffic stop,,,Rist Way / Niovis St
358,358,mbdata,20140123172551,Clevvah4Evah,my hand hurt i think i carpet tunnel pok ralli grammar,,,
359,359,mbdata,20140123172600,brain448,rt @abilapost pok ralli peac far tens strong polic presenc pokral abilapost,,,
360,360,mbdata,20140123172600,sarajane,rt @abilapost pok ralli peac far tens strong polic presenc pokral abilapost,,,
361,361,mbdata,20140123172600,brain448,rt @abilapost pok ralli peac far tens strong polic presenc pokral abilapost,,,
362,362,mbdata,20140123172600,ninjabob,rt @abilapost pok ralli peac far tens strong polic presenc pokral abilapost,,,
363,363,mbdata,20140123172615,KronosQuoth,onli put tomorrow will die left undon   pokral hi,,,
364,364,mbdata,20140123172615,KronosQuoth,"i fail i ve found 10,000 way wo n't work   pokral hi",,,
365,365,mbdata,20140123172637,POK,jakab wildland legaci children,,,
366,366,mbdata,20140123172637,maha_Homeland,jakab natur legaci leav children,,,
367,367,mbdata,20140123172637,SaveOurWildlands,jakab say wildland legaci children,,,
368,368,mbdata,20140123172637,AbilaPost,estim pok ralli place attend rough 1200 peopl abilapost,,,
369,369,mbdata,20140123172637,choconibbs,look jewlri viktor tree   he n't get cut ransom pokral,,,
370,370,mbdata,20140123172637,ReggieWassali,lucio jakab wildland legaci elodi tiskel pok,,,
371,371,mbdata,20140123172642,CentralBulletin,estim pok ralli attend 1200 peopl abila centralbulletin,,,
372,372,mbdata,20140123172642,choconibbs,@tomatoma do n't believ research idiot,,,
373,373,ccdata,20140123172642,,incomplet call for polic,,,
374,374,mbdata,20140123172646,KronosQuoth,a person never made mistak never tri anyth new   kronosstar pokral,,,
375,375,mbdata,20140123172651,plasticParts,rt @choconibb @tomatoma kidnap crime fact pokral,,,
376,376,mbdata,20140123172651,zengardener,rt @stuffnstuff viktor e play parti next tuesday hear pokral,,,
377,377,mbdata,20140123172658,POK,jakab   if one thing today make differ,,,
378,378,mbdata,20140123172658,maha_Homeland,inspir talk lucio jakab   make differ today,,,
379,379,mbdata,20140123172658,FriendsOfKronos,1200 terrorist abila citi park polic noth pok terrorist,,,
380,380,ccdata,20140123172658,,suspici subject circumst in progress,,,2673 N. Androutsou St
381,381,mbdata,20140123172700,POK,next local musician bert hann erik gastov ellen lomax lero robeson viktor e,,,
382,382,mbdata,20140123172700,maha_Homeland,get readi awesom music local band viktor e play music caus,,,
383,383,mbdata,20140123172700,SaveOurWildlands,lucio end plea us make differ day,,,
384,384,mbdata,20140123172700,Viktor-E,a beauti messag lucio jakab one thing today make differ,,,
385,385,mbdata,20140123172700,choconibbs,viktor tree heart gold extort victim pokral,,,
386,386,mbdata,20140123172700,footfingers,capitalist n't care poepl krono pok,36.054,24.902,
387,387,ccdata,20140123172700,,subject stop,,,3351 N. Tzavella St
388,388,mbdata,20140123172711,KronosQuoth,peopl succeed momentum the succeed want succeed find way succeed pokral hi,,,
389,389,mbdata,20140123172711,hotdrugs225,easi credit card get re worth easycredit.kronos/morecredit abila nobank,,,
390,390,mbdata,20140123172711,KronosQuoth,i find harder i work luck i seem   pokral hi,,,
391,391,mbdata,20140123172725,gardener4958,rt @choconibb @sara peopl first environ second,,,
392,392,mbdata,20140123172731,electricAvenue,rt @centralbulletin pok ralli peac tens strong polic presenc abila centralbulletin,,,
393,393,mbdata,20140123172731,zengardener,rt @centralbulletin pok ralli peac tens strong polic presenc abila centralbulletin,,,
394,394,mbdata,20140123172731,joyce101,rt @centralbulletin pok ralli peac tens strong polic presenc abila centralbulletin,,,
395,395,mbdata,20140123172731,Viktor-E,song river soldier dedic peopl elodi,,,
396,396,mbdata,20140123172731,choconibbs,i take back heart sap song stink pokral,,,
397,397,mbdata,20140123172731,MindOfKronos,barf peopl elodi ca n't think syruppi song i ve ever heard gowawi,,,
398,398,mbdata,20140123172737,lordWally,rt @saveourwildland jakab say wildland legaci children,,,
399,399,mbdata,20140123172737,KronosQuoth,all progress take place outsid comfort zone   pokral hi,,,
400,400,mbdata,20140123172737,KronosQuoth,dream big dare fail   kronosstar pokral,,,
401,401,mbdata,20140123172737,reggierockin776,fyi websit badprofiles.kronos/tacki spread nasti blog around gettingfir,,,
402,402,mbdata,20140123172737,KronosQuoth,i nt fail test i found 100 way wrong   kronosstar pokral,,,
403,403,mbdata,20140123172742,sithLordJames,rt @centralbulletin estim pok ralli attend 1200 peopl abila centralbulletin,,,
404,404,mbdata,20140123172742,slamrjamr,rt @centralbulletin estim pok ralli attend 1200 peopl abila centralbulletin,,,
405,405,ccdata,20140123172745,,disturb nois,,,3198 N. Gounaraki St
406,406,mbdata,20140123172758,wireHead1122,rt @maha_homeland inspir talk lucio jakab   make differ today,,,
407,407,mbdata,20140123172759,KronosQuoth,in order succeed desir success greater fear failur   kronosstar pokral,,,
408,408,mbdata,20140123172759,KronosQuoth,challeng make life interest overcom make life meaning   kronosstar pokral,,,
409,409,mbdata,20140123172759,KronosQuoth,you miss 100 shot nt take   kronosstar pokral,,,
410,410,mbdata,20140123172759,KronosQuoth,challeng make life interest overcom make life meaning   kronosstar pokral,,,
411,411,mbdata,20140123172800,klingon4real,rt @pok jakab our surviv qualiti life tie survivi speci,,,
412,412,mbdata,20140123172800,siliconKing,rt @abilapost pok ralli peac far tens strong polic presenc pokral abilapost,,,
413,413,mbdata,20140123172800,stolkfair,rt @abilapost pok ralli peac far tens strong polic presenc pokral abilapost,,,
414,414,mbdata,20140123172800,brain448,rt @footfing presid kapelou stoog greeddi tethan corper pok �,,,
415,415,mbdata,20140123172802,POK,sylvia marak thank lucio jakab share passion krono wildland,,,
416,416,mbdata,20140123172802,choconibbs,my dog howl better viktortre pokral,,,
417,417,mbdata,20140123172802,ourcountryourrights,viktor e play river soldier � pok,,,
418,418,ccdata,20140123172802,,crowd control street closur,,,N. Parla St from Egeou Ave North to N. Alm St
419,419,mbdata,20140123172808,choconibbs,shoot polic arrest crime human pokral,,,
420,420,mbdata,20140123172808,FriendsOfKronos,abila polic wait pok terrorist kidnap murder peopl pok terror,,,
421,421,mbdata,20140123172821,choconibbs,almost enough polic take pokral,,,
422,422,mbdata,20140123172826,KronosQuoth,bless give without rememb take without forget   pokral hi,,,
423,423,mbdata,20140123172826,KronosQuoth,take one idea make one idea life think dream live idea.#pokr hi,,,
424,424,mbdata,20140123172826,KronosQuoth,you never cross ocean courag lose sight shore   kronosstar pokral,,,
425,425,mbdata,20140123172826,KronosQuoth,trust will accept risk 's safe certain   pokral hi,,,
426,426,mbdata,20140123172842,worldWatcher,rt @centralbulletin estim pok ralli attend 1200 peopl abila centralbulletin,,,
427,427,mbdata,20140123172842,dragonRider1,rt @centralbulletin estim pok ralli attend 1200 peopl abila centralbulletin,,,
428,428,mbdata,20140123172842,sarajane,rt @centralbulletin estim pok ralli attend 1200 peopl abila centralbulletin,,,
429,429,mbdata,20140123172842,BlueVelvet,rt @centralbulletin estim pok ralli attend 1200 peopl abila centralbulletin,,,
430,430,mbdata,20140123172850,choconibbs,sorri flits- i ca n't handl pokral,,,
431,431,mbdata,20140123172855,Clevvah4Evah,pleas except gift appreci pok ralli grammar,,,
432,432,mbdata,20140123172855,KronosQuoth,two road diverg wood i � i took one less travel and made differ   kronosstar pokral,,,
433,433,mbdata,20140123172855,KronosQuoth,success sum small effort repeat day day   pokral hi,,,
434,434,mbdata,20140123172858,wiseWords,rt @friendsofkrono 1200 terrorist abila citi park polic noth pok terrorist,,,
435,435,mbdata,20140123172900,choconibbs,got ta walk later mayb i ll catch polic roundup   apd pokral terrorist,,,
436,436,ccdata,20140123172900,,suspici subject circumst in progress,,,N. Pilau St / N. Carnero St
437,437,mbdata,20140123172902,klingon4real,rt @choconibb my dog howl better viktortre pokral,,,
438,438,mbdata,20140123172919,KronosQuoth,either run day day run   kronosstar pokral,,,
439,439,mbdata,20140123172919,KronosQuoth,good thing come peopl wait better thing come go get   pokral hi,,,
440,440,mbdata,20140123172919,KronosQuoth,a person never made mistak never tri anyth new   kronosstar pokral,,,
441,441,mbdata,20140123172945,teresaJ,rt @saveourwildland celebr nation scarlet cormor day sow.kronos/helpnow,,,
